gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LmjF.32.3670	LmjF.32	1497172	1498332	+	1161	LmjF.32.3670	-	protein_coding	3-hydroxyisobutyryl-coenzyme a hydrolase-like protein
LmjF.32.3680	LmjF.32	1499257	1500372	+	1116	LmjF.32.3680	-	protein_coding	3-hydroxyisobutyryl-coenzyme A hydrolase%2C putative
LmjF.32.3690	LmjF.32	1503465	1506440	+	2976	LmjF.32.3690	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3700	LmjF.32	1507933	1510116	+	2184	LmjF.32.3700	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3710	LmjF.32	1510774	1511181	+	408	LmjF.32.3710	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3720	LmjF.32	1512253	1514142	+	1890	LmjF.32.3720	-	protein_coding	BT1 family%2C putative
LmjF.32.3730	LmjF.32	1514784	1515401	+	618	LmjF.32.3730	-	protein_coding	Transmembrane protein 18%2C putative
LmjF.32.3740	LmjF.32	1516227	1516694	+	468	LmjF.32.3740	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3750	LmjF.32	1517451	1518341	+	891	LmjF.32.3750	-	protein_coding	Methyltransferase TYW3%2C putative
LmjF.32.3760	LmjF.32	1519077	1520903	+	1827	LmjF.32.3760	-	protein_coding	enolase%2C putative
LmjF.32.3770	LmjF.32	1522011	1522409	+	399	LmjF.32.3770	-	protein_coding	kinetoplast-associated protein p18-2%2C putative
LmjF.32.3780	LmjF.32	1524435	1524845	+	411	LmjF.32.3780	KAP3	protein_coding	kinetoplast-associated protein 3%2C putative
LmjF.32.3790	LmjF.32	1526571	1526870	+	300	LmjF.32.3790	CKS1	protein_coding	cyclin-dependent kinase regulatory subunit
LmjF.32.3800	LmjF.32	1528222	1528896	+	675	LmjF.32.3800	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3810	LmjF.32	1529545	1531287	+	1743	LmjF.32.3810	-	protein_coding	SHQ1 protein%2C putative
LmjF.32.3820	LmjF.32	1532183	1533358	+	1176	LmjF.32.3820	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3830	LmjF.32	1534768	1535319	+	552	LmjF.32.3830	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3840	LmjF.32	1536461	1537027	+	567	LmjF.32.3840	-	protein_coding	Cornichon protein%2C putative
LmjF.32.3850	LmjF.32	1537971	1538951	+	981	LmjF.32.3850	-	protein_coding	hypothetical protein%2C unknown function
LmjF.32.3860	LmjF.32	1540609	1543485	+	2877	LmjF.32.3860	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3870	LmjF.32	1545731	1548883	+	3153	LmjF.32.3870	MYO13	protein_coding	myosin XXI%2C putative
LmjF.32.3880	LmjF.32	1552694	1553767	+	1074	LmjF.32.3880	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3890	LmjF.32	1555373	1556539	+	1167	LmjF.32.3890	ATG4.1	protein_coding	AUT2/APG4/ATG4 cysteine peptidase%2C putative
LmjF.32.3900	LmjF.32	1558694	1559476	+	783	LmjF.32.3900	-	protein_coding	60S ribosomal protein L8%2C putative
LmjF.32.3910	LmjF.32	1560558	1561487	+	930	LmjF.32.3910	-	protein_coding	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter%2C putative
LmjF.32.3920	LmjF.32	1562699	1565119	+	2421	LmjF.32.3920	-	protein_coding	TFIIH basal transcription factor complex helicase XPB subunit%2C putative
LmjF.32.3930	LmjF.32	1569957	1582403	+	12447	LmjF.32.3930	-	protein_coding	SPRY domain/HECT-domain (ubiquitin-transferase)%2C putative
LmjF.32.3940	LmjF.32	1583736	1585406	+	1671	LmjF.32.3940	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3950	LmjF.32	1586315	1589299	+	2985	LmjF.32.3950	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3960	LmjF.32	1590116	1590673	+	558	LmjF.32.3960	-	protein_coding	hypothetical protein%2C conserved
LmjF.32.3970	LmjF.32	1591790	1593889	+	2100	LmjF.32.3970	CARP1	protein_coding	cAMP response protein 1%2C putative
LmjF.32.3980	LmjF.32	1594965	1595780	+	816	LmjF.32.3980	-	protein_coding	Gar1/Naf1 RNA binding region%2C putative
LmjF.32.3990	LmjF.32	1601292	1603091	+	1800	LmjF.32.3990	LPG1G	protein_coding	GIPL galf transferase%2C putative
LmjF.32.ncRNA1	LmjF.32	595571	596644	-	1074	LmjF.32.ncRNA1	-	ncRNA	unspecified product
LmjF.32.ncRNA2	LmjF.32	938243	940231	-	1989	LmjF.32.ncRNA2	-	ncRNA	unspecified product
LmjF.32.ncRNA3	LmjF.32	1085487	1086585	-	1099	LmjF.32.ncRNA3	-	ncRNA	unspecified product
LmjF.33.0010	LmjF.33	2078	4546	-	2469	LmjF.33.0010	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0020	LmjF.33	5088	5417	-	330	LmjF.33.0020	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0030	LmjF.33	6016	7686	-	1671	LmjF.33.0030	ppl1	protein_coding	PrimPol-like protein 1%2C putative
LmjF.33.0040	LmjF.33	8814	10376	-	1563	LmjF.33.0040	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0050	LmjF.33	11121	11819	-	699	LmjF.33.0050	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0060	LmjF.33	12401	13711	-	1311	LmjF.33.0060	-	protein_coding	WD domain%2C G-beta repeat%2C putative
LmjF.33.0070	LmjF.33	14375	16462	-	2088	LmjF.33.0070	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0080	LmjF.33	17272	17838	-	567	LmjF.33.0080	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0090	LmjF.33	18395	20656	-	2262	LmjF.33.0090	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0100	LmjF.33	21452	22492	-	1041	LmjF.33.0100	-	protein_coding	ZIP Zinc transporter%2C putative
LmjF.33.0110	LmjF.33	25109	26167	-	1059	LmjF.33.0110	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0120	LmjF.33	28433	29533	-	1101	LmjF.33.0120	-	protein_coding	CEP19-like protein%2C putative
LmjF.33.0130	LmjF.33	30142	31167	-	1026	LmjF.33.0130	-	protein_coding	trans-splicing factor%2C putative
LmjF.33.0140	LmjF.33	32010	33236	-	1227	LmjF.33.0140	-	protein_coding	Ankyrin repeats (3 copies)%2C putative
LmjF.33.0150	LmjF.33	34049	34888	-	840	LmjF.33.0150	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0160	LmjF.33	36858	38201	-	1344	LmjF.33.0160	-	protein_coding	hypothetical protein%2C unknown function
LmjF.33.0170	LmjF.33	40410	41417	-	1008	LmjF.33.0170	-	protein_coding	Tetraspanin family%2C putative
LmjF.33.0180	LmjF.33	42915	43403	-	489	LmjF.33.0180	-	protein_coding	hypothetical protein%2C unknown function
LmjF.33.0190	LmjF.33	45953	47617	-	1665	LmjF.33.0190	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0200	LmjF.33	49259	54295	-	5037	LmjF.33.0200	-	protein_coding	metallo-peptidase%2C Clan MC%2C Family M14%2C putative
LmjF.33.0210	LmjF.33	60139	62880	-	2742	LmjF.33.0210	-	protein_coding	hypothetical protein%2C unknown function
LmjF.33.0220	LmjF.33	64689	65300	-	612	LmjF.33.0220	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0230	LmjF.33	66788	68506	-	1719	LmjF.33.0230	-	protein_coding	palmitoyl acyltransferase 2%2C putative
LmjF.33.0235	LmjF.33	71532	73337	-	1806	LmjF.33.0235	-	protein_coding	adenosine deaminase-like protein
LmjF.33.0240	LmjF.33	75087	76439	-	1353	LmjF.33.0240	TDR1	protein_coding	thiol-dependent reductase 1
LmjF.33.0250	LmjF.33	77182	78198	-	1017	LmjF.33.0250	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0260	LmjF.33	79750	80805	-	1056	LmjF.33.0260	RGG2	protein_coding	RGG-containing protein 2%2C putative
LmjF.33.0270	LmjF.33	84524	85591	-	1068	LmjF.33.0270	-	protein_coding	Mpv17 / PMP22 family%2C putative
LmjF.33.0280	LmjF.33	86822	88465	-	1644	LmjF.33.0280	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0290	LmjF.33	99629	101591	-	1963	LmjF.33.0290	-	protein_coding	glucose transporter/membrane transporter D2%2C putative
LmjF.33.0295	LmjF.33	104701	105528	-	828	LmjF.33.0295	-	protein_coding	autophagocytosis protein%2C putative
LmjF.33.0300	LmjF.33	107455	108837	-	1383	LmjF.33.0300	LPG1R	protein_coding	beta-galactofuranosyltransferase-like protein
LmjF.33.0310	LmjF.33	109719	111722	-	2004	LmjF.33.0310	ABCF1	protein_coding	ATP-binding cassette sub-family F member 1%2C putative
LmjF.33.0312	LmjF.33	113895	116000	-	2106	LmjF.33.0312	HSP83-1	protein_coding	heat shock protein 83
LmjF.33.0314	LmjF.33	117528	119633	-	2106	LmjF.33.0314	HSP83-2	protein_coding	heat shock protein 83
LmjF.33.0316	LmjF.33	121170	123275	-	2106	LmjF.33.0316	HSP83-3	protein_coding	heat shock protein 83
LmjF.33.0318	LmjF.33	124806	126908	-	2103	LmjF.33.0318	HSP83-4	protein_coding	heat shock protein 83
LmjF.33.0320	LmjF.33	128438	130543	-	2106	LmjF.33.0320	HSP83-5	protein_coding	heat shock protein 83
LmjF.33.0323	LmjF.33	132070	134175	-	2106	LmjF.33.0323	HSP83-6	protein_coding	heat shock protein 83
LmjF.33.0326	LmjF.33	135709	137814	-	2106	LmjF.33.0326	HSP83-7	protein_coding	heat shock protein 83
LmjF.33.0330	LmjF.33	139347	141449	-	2103	LmjF.33.0330	HSP83-8	protein_coding	heat shock protein 83
LmjF.33.0333	LmjF.33	142979	145084	-	2106	LmjF.33.0333	HSP83-9	protein_coding	heat shock protein 83
LmjF.33.0336	LmjF.33	146611	148716	-	2106	LmjF.33.0336	HSP83-10	protein_coding	heat shock protein 83
LmjF.33.0340	LmjF.33	150245	152350	-	2106	LmjF.33.0340	HSP83-11	protein_coding	heat shock protein 83
LmjF.33.0343	LmjF.33	153878	155983	-	2106	LmjF.33.0343	HSP83-12	protein_coding	heat shock protein 83
LmjF.33.0346	LmjF.33	157521	159626	-	2106	LmjF.33.0346	HSP83-13	protein_coding	heat shock protein 83
LmjF.33.0350	LmjF.33	161153	163258	-	2106	LmjF.33.0350	HSP83-14	protein_coding	heat shock protein 83
LmjF.33.0355	LmjF.33	164787	166892	-	2106	LmjF.33.0355	HSP83-15	protein_coding	heat shock protein 83
LmjF.33.0360	LmjF.33	168420	170525	-	2106	LmjF.33.0360	HSP83-16	protein_coding	heat shock protein 83
LmjF.33.0365	LmjF.33	172063	174168	-	2106	LmjF.33.0365	HSP83-17	protein_coding	heat shock protein 83-17
LmjF.33.0370	LmjF.33	175240	177426	-	2187	LmjF.33.0370	-	protein_coding	WD domain%2C G-beta repeat%2C putative
LmjF.33.0380	LmjF.33	179436	180749	-	1314	LmjF.33.0380	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0390	LmjF.33	182237	183391	-	1155	LmjF.33.0390	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0400	LmjF.33	184306	185526	-	1221	LmjF.33.0400	-	protein_coding	serine peptidase%2C Clan SC%2C Family S9D
LmjF.33.0410	LmjF.33	187128	189947	-	2820	LmjF.33.0410	MSH2	protein_coding	DNA mismatch repair protein MSH2%2C putative
LmjF.33.0420	LmjF.33	196045	196344	-	300	LmjF.33.0420	ATOM11	protein_coding	Archaic translocase of outer membrane 11 kDa subunit%2C putative
LmjF.33.0430	LmjF.33	197182	200322	-	3141	LmjF.33.0430	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0440	LmjF.33	200968	201885	-	918	LmjF.33.0440	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0450	LmjF.33	202505	203155	-	651	LmjF.33.0450	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0460	LmjF.33	204351	205217	-	867	LmjF.33.0460	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0470	LmjF.33	207188	208813	-	1626	LmjF.33.0470	-	protein_coding	deoxyribodipyrimidine photo-lyase%2C putative
LmjF.33.0480	LmjF.33	209869	211950	-	2082	LmjF.33.0480	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0490	LmjF.33	212698	215889	-	3192	LmjF.33.0490	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0500	LmjF.33	216405	217325	-	921	LmjF.33.0500	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0510	LmjF.33	218078	221089	-	3012	LmjF.33.0510	-	protein_coding	SET domain containing protein%2C putative
LmjF.33.0520	LmjF.33	223247	224296	-	1050	LmjF.33.0520	-	protein_coding	d-xylulose reductase%2C putative
LmjF.33.0530	LmjF.33	224959	229911	-	4953	LmjF.33.0530	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0535	LmjF.33	231288	231896	-	609	LmjF.33.0535	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0540	LmjF.33	234307	235653	-	1347	LmjF.33.0540	-	protein_coding	Scaffold protein Nfu/NifU N terminal/NifU-like domain containing protein%2C putative
LmjF.33.0550	LmjF.33	236617	242973	-	6357	LmjF.33.0550	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0560	LmjF.33	245192	246247	-	1056	LmjF.33.0560	-	protein_coding	tRNA-splicing ligase RtcB%2C putative
LmjF.33.0565	LmjF.33	248591	249025	-	435	LmjF.33.0565	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0570	LmjF.33	250984	252732	-	1749	LmjF.33.0570	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0580	LmjF.33	253652	254794	-	1143	LmjF.33.0580	-	protein_coding	Ras-induced vulval development antagonist%2C putative
LmjF.33.0585	LmjF.33	255824	257857	-	2034	LmjF.33.0585	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0590	LmjF.33	259256	261883	-	2628	LmjF.33.0590	CCDC40	protein_coding	Coiled-coil domain-containing protein 40 homolog
LmjF.33.0600	LmjF.33	262377	262949	-	573	LmjF.33.0600	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0605	LmjF.33	265955	267238	+	1284	LmjF.33.0605	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0610	LmjF.33	267660	268040	+	381	LmjF.33.0610	PFC16	protein_coding	paraflagellar rod component%2C putative
LmjF.33.0620	LmjF.33	268647	269900	+	1254	LmjF.33.0620	IFT57/55	protein_coding	intraflagellar transport protein 57/55%2C putative
LmjF.33.0630	LmjF.33	270885	272423	+	1539	LmjF.33.0630	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0640	LmjF.33	273291	274130	+	840	LmjF.33.0640	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0650	LmjF.33	275983	280188	+	4206	LmjF.33.0650	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0660	LmjF.33	281959	282417	+	459	LmjF.33.0660	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0670	LmjF.33	283443	285785	+	2343	LmjF.33.0670	-	protein_coding	protein phosphatase 2A regulatory subunit%2C putative
LmjF.33.0680	LmjF.33	286893	288383	+	1491	LmjF.33.0680	-	protein_coding	sterol C-24 reductase%2C putative
LmjF.33.0690	LmjF.33	291831	292301	+	471	LmjF.33.0690	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0700	LmjF.33	293165	294334	+	1170	LmjF.33.0700	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0710	LmjF.33	295257	297146	+	1890	LmjF.33.0710	-	protein_coding	POT family%2C putative
LmjF.33.0720	LmjF.33	298187	298774	+	588	LmjF.33.0720	-	protein_coding	60S ribosomal protein L6%2C putative
LmjF.33.0730	LmjF.33	299495	301051	+	1557	LmjF.33.0730	-	protein_coding	WD domain%2C G-beta repeat%2C putative
LmjF.33.0740	LmjF.33	301852	302982	+	1131	LmjF.33.0740	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0750	LmjF.33	304049	306562	+	2514	LmjF.33.0750	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0760	LmjF.33	308403	309593	+	1191	LmjF.33.0760	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0765	LmjF.33	311022	312284	+	1263	LmjF.33.0765	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0770	LmjF.33	318883	322239	+	3357	LmjF.33.0770	CYC5	protein_coding	G1 cyclin CycE4%2C putative
LmjF.33.0780	LmjF.33	326566	331614	+	5049	LmjF.33.0780	-	protein_coding	NLI interacting factor-like phosphatase%2C putative
LmjF.33.0790	LmjF.33	333478	338760	+	5283	LmjF.33.0790	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0792	LmjF.33	339439	340770	+	1332	LmjF.33.0792	-	protein_coding	beta tubulin
LmjF.33.0794	LmjF.33	343026	344357	+	1332	LmjF.33.0794	-	protein_coding	beta tubulin
LmjF.33.0796	LmjF.33	346609	347940	+	1332	LmjF.33.0796	-	protein_coding	beta tubulin
LmjF.33.0798	LmjF.33	350192	351523	+	1332	LmjF.33.0798	-	protein_coding	beta tubulin
LmjF.33.0800	LmjF.33	353778	355109	+	1332	LmjF.33.0800	-	protein_coding	beta tubulin
LmjF.33.0802	LmjF.33	357361	358692	+	1332	LmjF.33.0802	-	protein_coding	beta tubulin
LmjF.33.0804	LmjF.33	360948	362279	+	1332	LmjF.33.0804	-	protein_coding	beta tubulin
LmjF.33.0806	LmjF.33	364528	365859	+	1332	LmjF.33.0806	-	protein_coding	beta tubulin
LmjF.33.0808	LmjF.33	368107	369438	+	1332	LmjF.33.0808	-	protein_coding	beta tubulin
LmjF.33.0810	LmjF.33	371693	373024	+	1332	LmjF.33.0810	-	protein_coding	beta tubulin
LmjF.33.0812	LmjF.33	375277	376608	+	1332	LmjF.33.0812	-	protein_coding	beta tubulin
LmjF.33.0814	LmjF.33	378862	380193	+	1332	LmjF.33.0814	-	protein_coding	beta tubulin
LmjF.33.0816	LmjF.33	382449	383780	+	1332	LmjF.33.0816	-	protein_coding	beta tubulin
LmjF.33.0818	LmjF.33	386034	387365	+	1332	LmjF.33.0818	-	protein_coding	beta tubulin
LmjF.33.0819	LmjF.33	389622	390953	+	1332	LmjF.33.0819	-	protein_coding	beta tubulin
LmjF.33.0820	LmjF.33	393202	394533	+	1332	LmjF.33.0820	-	protein_coding	beta tubulin
LmjF.33.0830	LmjF.33	396814	399006	+	2193	LmjF.33.0830	DECR	protein_coding	2%2C4-dienoyl-CoA reductase
LmjF.33.0840	LmjF.33	401257	403386	+	2130	LmjF.33.0840	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0850	LmjF.33	403987	406773	+	2787	LmjF.33.0850	-	protein_coding	hypothetical protein%2C unknown function
LmjF.33.0860	LmjF.33	407449	408804	+	1356	LmjF.33.0860	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0870	LmjF.33	409605	411083	+	1479	LmjF.33.0870	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0880	LmjF.33	412559	413587	+	1029	LmjF.33.0880	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0890	LmjF.33	414905	415249	+	345	LmjF.33.0890	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0900	LmjF.33	417086	418828	+	1743	LmjF.33.0900	-	protein_coding	dnaj chaperone-like protein
LmjF.33.0910	LmjF.33	420310	420663	+	354	LmjF.33.0910	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0920	LmjF.33	421725	422384	+	660	LmjF.33.0920	-	protein_coding	40S ribosomal protein S3%2C putative
LmjF.33.0930	LmjF.33	423298	425949	+	2652	LmjF.33.0930	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0935	LmjF.33	426844	428490	+	1647	LmjF.33.0935	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0940	LmjF.33	430124	433630	+	3507	LmjF.33.0940	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0950	LmjF.33	434309	439522	+	5214	LmjF.33.0950	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0960	LmjF.33	442933	444579	+	1647	LmjF.33.0960	-	protein_coding	nicotinate phosphoribosyltransferase%2C putative
LmjF.33.0970	LmjF.33	448813	450606	+	1794	LmjF.33.0970	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.0980	LmjF.33	453856	454911	+	1056	LmjF.33.0980	-	protein_coding	SKP1-like protein
LmjF.33.0990	LmjF.33	456409	456837	+	429	LmjF.33.0990	-	protein_coding	rhodanese-like domain containing protein%2C putative
LmjF.33.1000	LmjF.33	459669	463091	+	3423	LmjF.33.1000	-	protein_coding	diacylglycerol acyltransferase%2C putative
LmjF.33.1010	LmjF.33	466308	469973	+	3666	LmjF.33.1010	-	protein_coding	calcium-transporting ATPase%2C putative
LmjF.33.1020	LmjF.33	478184	481081	+	2898	LmjF.33.1020	-	protein_coding	PSP1 C-terminal conserved region%2C putative
LmjF.33.1030	LmjF.33	483946	485418	+	1473	LmjF.33.1030	-	protein_coding	Protein prenyltransferase alpha subunit repeat%2C putative
LmjF.33.1035	LmjF.33	486101	486634	+	534	LmjF.33.1035	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1040	LmjF.33	490410	491762	+	1353	LmjF.33.1040	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1050	LmjF.33	492356	493642	+	1287	LmjF.33.1050	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1060	LmjF.33	495203	498457	+	3255	LmjF.33.1060	-	protein_coding	chloride channel protein%2C putative
LmjF.33.1070	LmjF.33	499298	500029	+	732	LmjF.33.1070	-	protein_coding	hypothetical protein%2C unknown function
LmjF.33.1080	LmjF.33	502432	503769	+	1338	LmjF.33.1080	-	protein_coding	YEATS family%2C putative
LmjF.33.1090	LmjF.33	506559	507170	+	612	LmjF.33.1090	-	protein_coding	guanylate kinase%2C putative
LmjF.33.1100	LmjF.33	510093	513077	+	2985	LmjF.33.1100	-	protein_coding	CW-type Zinc Finger%2C putative
LmjF.33.1110	LmjF.33	514466	516808	+	2343	LmjF.33.1110	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1120	LmjF.33	517795	518796	+	1002	LmjF.33.1120	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1130	LmjF.33	521850	523892	+	2043	LmjF.33.1130	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1140	LmjF.33	528474	529886	+	1413	LmjF.33.1140	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1150	LmjF.33	531867	534419	+	2553	LmjF.33.1150	PUF6	protein_coding	pumilio protein 6%2C putative
LmjF.33.1160	LmjF.33	543108	543551	+	444	LmjF.33.1160	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1170	LmjF.33	545759	549931	+	4173	LmjF.33.1170	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1180	LmjF.33	550991	552298	+	1308	LmjF.33.1180	-	protein_coding	Axonemal inner arm dynein light chain%2C putative
LmjF.33.1190	LmjF.33	553665	556319	+	2655	LmjF.33.1190	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1200	LmjF.33	557084	559051	+	1968	LmjF.33.1200	-	protein_coding	ATPase family associated with various cellular activities (AAA)%2C putative
LmjF.33.1210	LmjF.33	560238	561278	+	1041	LmjF.33.1210	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1220	LmjF.33	562526	564880	+	2355	LmjF.33.1220	-	protein_coding	hypothetical protein%2C conserved
LmjF.33.1230	LmjF.33	565959	567824	+	1866	LmjF.33.1230	-	protein_coding	WD domain%2C G-beta repeat%2C putative
LmjF.33.1240	LmjF.33	568819	571389	+	2571	LmjF.33.1240	-	protein_coding	hypothetical protein%2C conserved
